0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.0,1.38,-0.02,17.3,0.0,0.098,-0.232,-4.28,0.102,0.417,1.4,-3.08,0.0,0.098,0.0,49.9,0.0,3.88,3.49,0.0,0.0,0.507,-0.951,0.0,34.8,34.8,-0.528,1.92,0.288,0.662,0.0,0.0,-0.368,1.25,0.018,0.0,-0.274,0.0,0.156,0.141,-0.448,0.0,0.0,-1.34,-0.051,0.738,60.3,0.001,-0.16,-0.265,2.87,1.3,-0.048,-0.136,-0.024,-3.08,2.76,0.0,46.1,49.9
0.0,1.38,-0.02,17.3,0.0,0.098,-0.232,-4.28,0.102,0.417,1.4,-3.08,0.0,0.098,0.0,49.9,0.0,3.88,3.49,0.0,0.0,0.507,-0.951,0.0,34.8,34.8,-0.528,1.92,0.288,0.662,0.0,0.0,-0.368,1.25,0.018,0.0,-0.274,0.0,0.156,0.141,-0.448,0.0,0.0,-1.34,-0.051,0.738,60.3,0.001,-0.16,-0.265,2.87,1.3,-0.048,-0.136,-0.024,-3.08,2.88,0.0,46.1,49.9
0.0,1.38,-0.02,17.3,0.0,0.098,-0.232,-4.28,0.102,0.417,1.4,-3.08,0.0,0.098,0.0,49.9,0.0,3.88,3.49,0.0,0.0,0.507,-0.951,0.0,34.8,34.8,-0.528,1.92,0.288,0.662,0.0,0.0,-0.368,1.0466666666666666,0.018,0.0,-0.274,0.0,0.156,0.141,-0.448,0.0,0.0,-1.34,-0.051,0.738,60.3,0.001,-0.16,-0.265,2.87,1.3,-0.048,-0.136,-0.024,-3.08,2.76,0.0,46.1,49.9
0.0,1.38,-0.02,17.3,0.0,0.098,-0.232,-4.28,0.102,0.417,1.4,-3.08,0.0,0.098,0.0,49.9,0.0,3.88,3.49,0.0,0.0,0.507,-0.951,0.0,34.8,34.8,-0.52,1.92,0.288,0.662,0.0,0.0,-0.368,1.0466666666666666,0.018,0.0,-0.274,0.0,0.156,0.141,-0.448,0.0,0.0,-1.34,-0.051,0.738,60.3,0.001,-0.16,-0.265,2.87,1.3,-0.048,-0.136,-0.024,-3.08,2.76,0.0,46.1,49.9
0.0,1.02,-0.02,10.7,0.0,0.215,-0.208,-3.9,0.087,0.258,-10.933333333333332,-4.05,0.0,0.09,0.0,49.9,0.0,4.61,3.01,0.0,0.0,-1.44,-0.999,0.0,37.8,37.8,-0.52,-0.278,-0.026,0.405,0.0,0.0,-0.235,0.424,0.015,12.879999999999999,-0.267,0.0,0.156,0.126,-0.444,0.0,0.0,-1.33,0.445,0.546,60.3,0.0,-0.164,-0.22,2.78,1.4,-0.048,-0.304,-0.021,-4.05,2.5199999999999996,0.0,40.4,49.9
0.0,1.02,-0.02,10.7,0.0,0.215,-0.208,-3.9,0.087,0.258,-8.346666666666666,-4.05,0.0,0.09,0.0,49.9,0.0,4.61,3.01,0.0,0.0,-1.44,-0.999,0.0,37.8,37.8,-0.52,-0.278,-0.026,0.405,0.0,0.0,-0.235,0.424,0.015,12.879999999999999,-0.267,0.0,0.156,0.126,-0.444,0.0,0.0,-1.33,0.445,0.546,60.3,0.0,-0.164,-0.22,2.78,1.4,-0.048,-0.304,-0.021,-4.05,3.0,0.0,40.4,49.9
0.0,1.02,-0.02,10.7,0.0,0.215,-0.208,-3.9,0.087,0.258,-10.666666666666666,-4.05,0.0,0.09,0.0,49.9,0.0,4.61,3.01,0.0,0.0,-1.44,-0.999,0.0,37.8,37.8,-0.52,-0.278,-0.026,0.405,0.0,0.0,-0.235,0.424,0.015,12.879999999999999,-0.267,0.0,0.156,0.126,-0.444,0.0,0.0,-1.33,0.445,0.546,60.3,0.0,-0.164,-0.22,2.78,1.4,-0.048,-0.304,-0.021,-4.05,2.5199999999999996,0.0,40.4,49.9
0.0,1.02,-0.02,10.7,0.0,0.215,-0.208,-3.9,0.087,0.258,-10.666666666666666,-4.05,0.0,0.09,0.0,49.9,0.0,4.61,3.01,0.0,0.0,-1.44,-0.999,0.0,37.8,37.8,-0.52,-0.278,-0.026,0.405,0.0,0.0,-0.235,0.424,0.015,12.879999999999999,-0.267,0.0,0.156,0.126,-0.444,0.0,0.0,-1.33,0.445,0.546,60.3,0.0,-0.164,-0.22,2.78,1.4,-0.048,-0.304,-0.021,-4.05,2.5199999999999996,0.0,40.4,49.9
0.0,0.4,-0.02,10.7,0.0,0.188,-0.224,-3.62,0.087,0.258,1.92,-4.13,0.0,0.058,0.0,47.2,0.0,3.89,3.61,0.0,0.0,0.561,-0.993,0.0,29.9,29.9,-0.512,-0.415,-0.026,-0.028,0.0,0.0,-0.175,0.608,0.015,7.32,-0.267,0.0,0.156,0.077,-0.477,0.0,0.0,-1.33,0.174,0.582,50.8,0.0,-0.166,-0.16,2.78,0.804,-0.048,0.076,-0.018,-4.13,2.6399999999999997,0.0,41.1,47.2
0.0,0.4,-0.02,10.7,0.0,0.188,-0.224,-3.62,0.087,0.258,1.92,-4.13,0.0,0.058,0.0,47.2,0.0,3.89,3.61,0.0,0.0,0.561,-0.993,0.0,29.9,29.9,-0.512,-0.415,-0.026,-0.028,0.0,0.0,-0.175,0.608,0.015,7.32,-0.267,0.0,0.156,0.077,-0.477,0.0,0.0,-1.33,0.174,0.582,50.8,0.0,-0.166,-0.16,2.78,0.804,-0.048,0.076,-0.018,-4.13,2.5199999999999996,0.0,41.1,47.2
0.0,0.4,-0.02,10.7,0.0,0.188,-0.224,-3.62,0.087,0.258,1.92,-4.13,0.0,0.058,0.0,47.2,0.0,3.89,3.61,0.0,0.0,0.561,-0.993,0.0,29.9,29.9,-0.512,-0.415,-0.026,-0.028,0.0,0.0,-0.175,0.608,0.015,7.32,-0.267,0.0,0.156,0.077,-0.477,0.0,0.0,-1.33,0.174,0.582,50.8,0.0,-0.166,-0.16,2.78,0.804,-0.048,0.076,-0.018,-4.13,2.76,0.0,41.1,47.2
0.0,1.25,-0.02,10.0,0.0,0.194,-0.224,-3.24,0.084,0.594,1.67,-4.13,0.0,0.09,0.0,47.3,0.0,4.49,3.2,0.0,0.0,-1.45,-0.987,0.0,37.9,37.9,-0.512,-0.023,-0.025,0.162,0.0,0.0,-0.242,1.1,0.015,0.0,-0.234,0.0,0.156,0.123,-0.416,0.0,0.0,-1.33,-0.081,0.546,53.0,0.0,-0.166,-0.164,2.97,0.9,-0.048,-0.188,-0.018,-4.13,2.6399999999999997,0.0,39.8,47.3
0.0,1.25,-0.02,10.0,0.0,0.194,-0.224,-3.24,0.084,0.594,1.67,-4.13,0.0,0.09,0.0,47.3,0.0,4.49,3.2,0.0,0.0,-1.45,-0.987,0.0,37.9,37.9,-0.512,-0.023,-0.025,0.162,0.0,0.0,-0.242,1.1,0.015,0.0,-0.234,0.0,0.156,0.123,-0.416,0.0,0.0,-1.33,-0.081,0.546,53.0,0.0,-0.166,-0.164,2.97,0.9,-0.048,-0.188,-0.018,-4.13,2.8,0.0,39.8,47.3
0.0,1.25,-0.02,10.0,0.0,0.194,-0.224,-3.24,0.084,0.594,1.67,-4.13,0.0,0.09,0.0,47.3,0.0,4.49,3.2,0.0,0.0,-1.45,-0.987,0.0,37.9,37.9,-0.512,-0.023,-0.025,0.162,0.0,0.0,-0.242,0.912,0.015,0.0,-0.234,0.0,0.156,0.123,-0.416,0.0,0.0,-1.33,-0.081,0.546,53.0,0.0,-0.166,-0.164,2.97,0.9,-0.048,-0.188,-0.018,-4.13,2.6399999999999997,0.0,39.8,47.3
0.0,1.25,-0.02,10.0,0.0,0.194,-0.224,-3.24,0.084,0.594,1.67,-4.13,0.0,0.09,0.0,47.3,0.0,4.49,3.2,0.0,0.0,-1.45,-0.987,0.0,37.9,37.9,-0.512,-0.023,-0.025,0.162,0.0,0.0,-0.242,1.1,0.015,0.0,-0.234,0.0,0.156,0.123,-0.416,0.0,0.0,-1.33,-0.081,0.546,53.0,0.0,-0.166,-0.164,2.97,0.9,-0.048,-0.188,-0.018,-4.13,2.76,0.0,39.8,47.3
0.0,1.25,-0.02,10.0,0.0,0.194,-0.224,-3.24,0.084,0.594,1.67,-4.13,0.0,0.09,0.0,47.3,0.0,4.49,3.2,0.0,0.0,-1.45,-0.987,0.0,37.9,37.9,-0.536,-0.023,-0.025,0.162,0.0,0.0,-0.242,1.1,0.015,0.0,-0.234,0.0,0.156,0.123,-0.416,0.0,0.0,-1.33,-0.081,0.546,53.0,0.0,-0.166,-0.164,2.97,0.9,-0.048,-0.188,-0.018,-4.13,2.76,0.0,39.8,47.3
0.0,0.944,-0.02,9.68,0.0,0.239,-0.152,-3.17,0.09,0.603,1.78,-4.28,0.0,0.09,0.0,55.4,0.0,3.09,2.53,0.0,0.0,0.445,-0.99,0.0,30.1,30.1,-0.536,-0.023,-0.024,0.291,0.0,0.0,-0.272,0.6,0.015,1.853333333333333,-0.264,0.0,0.156,0.134,0.318,0.0,0.0,-1.34,-0.394,0.336,49.3,0.112,-0.218,-0.172,2.88,-0.66,-0.045,-0.292,-0.018,-4.28,2.6399999999999997,0.0,52.1,55.4
0.0,0.944,-0.02,9.68,0.0,0.239,-0.152,-3.17,0.09,0.603,1.78,-4.28,0.0,0.09,0.0,55.4,0.0,3.09,2.53,0.0,0.0,0.445,-0.99,0.0,30.1,30.1,-0.536,-0.023,-0.024,0.291,0.0,0.0,-0.272,0.6,0.015,1.853333333333333,-0.264,0.0,0.156,0.134,0.318,0.0,0.0,-1.34,-0.394,0.336,49.3,0.020399999999999998,-0.218,-0.172,2.88,-0.66,-0.045,-0.292,-0.018,-4.28,2.8,0.0,52.1,55.4
0.0,0.944,-0.02,9.68,0.0,0.239,-0.152,-3.17,0.09,0.603,1.78,-4.28,0.0,0.09,0.0,55.4,0.0,3.09,2.53,0.0,0.0,0.445,-0.99,0.0,30.1,30.1,-0.536,-0.023,-0.024,0.291,0.0,0.0,-0.272,0.6,0.015,1.853333333333333,-0.264,0.0,0.156,0.134,0.318,0.0,0.0,-1.34,-0.394,0.336,49.3,0.020399999999999998,-0.218,-0.172,2.88,-0.66,-0.045,-0.292,-0.018,-4.28,2.6399999999999997,0.0,52.1,55.4
0.0,0.632,-0.02,10.3,0.0,0.194,-0.16,-3.12,0.084,0.852,1.42,-4.35,0.0,0.159,0.0,38.5,0.0,4.3,2.57,0.0,0.0,0.564,-0.987,0.0,27.9,27.9,-0.52,0.051,-0.024,-0.028,0.0,0.0,-0.325,0.6,0.015,0.0,-0.264,0.0,-0.048,0.134,-0.369,0.0,0.0,0.024,-0.397,0.66,57.1,0.111,-0.168,-0.185,2.97,1.12,-0.036,0.196,-0.003,-4.35,2.76,0.0,56.9,38.5
0.0,0.632,-0.02,10.3,0.0,0.194,-0.16,-3.12,0.084,0.852,1.42,-4.35,0.0,0.159,0.0,38.5,0.0,4.3,2.57,0.0,0.0,0.564,-0.987,0.0,27.9,27.9,-0.52,0.051,-0.024,-0.028,0.0,0.0,-0.325,0.6,0.015,0.0,-0.264,0.0,-0.048,0.134,-0.369,0.0,0.0,0.024,-0.397,0.66,57.1,0.111,-0.168,-0.185,2.97,1.12,-0.036,0.196,-0.003,-4.35,2.6399999999999997,0.0,56.9,38.5
0.0,0.632,-0.02,10.3,0.0,0.194,-0.16,-3.12,0.084,0.852,1.42,-4.35,0.0,0.159,0.0,38.5,0.0,4.3,2.57,0.0,0.0,0.564,-0.987,0.0,27.9,27.9,-0.52,0.051,-0.024,-0.028,0.0,0.0,-0.325,0.6,0.015,0.0,-0.264,0.0,-0.048,0.134,-0.369,0.0,0.0,0.024,-0.397,0.66,57.1,0.020399999999999998,-0.168,-0.185,2.97,1.12,-0.036,0.196,-0.003,-4.35,2.6399999999999997,0.0,56.9,38.5
0.0,0.632,-0.02,10.3,0.0,0.194,-0.16,-3.12,0.084,0.852,1.42,-4.35,0.0,0.159,0.0,38.5,0.0,4.3,2.57,0.0,0.0,0.564,-0.987,0.0,27.9,27.9,-0.52,0.051,-0.024,-0.028,0.0,0.0,-0.325,0.6,0.015,0.0,-0.264,0.0,-0.048,0.134,-0.369,0.0,0.0,0.024,-0.397,0.66,57.1,0.020399999999999998,-0.168,-0.185,2.97,1.12,-0.036,0.196,-0.003,-4.35,3.0,0.0,56.9,38.5
0.0,0.872,-0.02,0.414,0.0,0.194,-0.16,-2.82,0.096,-11.946666666666667,1.7,-3.83,0.0,-0.026,0.0,40.4,0.0,1.76,3.9,0.0,0.0,-1.43,0.0,0.0,35.2,35.2,-0.192,-0.166,0.265,1.88,0.0,0.0,-0.17,1.24,0.015,0.7266666666666667,-0.26,0.0,0.15,0.297,-0.166,0.0,0.0,0.024,0.261,0.576,58.4,0.0,-0.126,-0.117,2.9,1.25,-0.042,-0.128,-0.003,-3.83,2.5199999999999996,0.0,40.9,40.4
0.0,0.872,-0.02,0.414,0.0,0.194,-0.16,-2.82,0.096,-11.946666666666667,1.7,-3.83,0.0,-0.026,0.0,40.4,0.0,1.76,3.9,0.0,0.0,-1.43,0.0,0.0,35.2,35.2,-0.192,-0.166,0.265,1.88,0.0,0.0,-0.17,0.8546666666666667,0.015,0.7266666666666667,-0.26,0.0,0.15,0.297,-0.166,0.0,0.0,0.024,0.261,0.576,58.4,0.0,-0.126,-0.117,2.9,1.25,-0.042,-0.128,-0.003,-3.83,2.76,0.0,40.9,40.4
0.0,0.872,-0.02,0.414,0.0,0.194,-0.16,-2.82,0.096,-11.946666666666667,1.7,-3.83,0.0,-0.026,0.0,40.4,0.0,1.76,3.9,0.0,0.0,-1.43,0.0,0.0,35.2,35.2,-0.192,-0.166,0.265,1.88,0.0,0.0,-0.17,1.0466666666666666,0.015,0.7266666666666667,-0.26,0.0,0.15,0.297,-0.166,0.0,0.0,0.024,0.261,0.576,58.4,0.0,-0.126,-0.117,2.9,1.25,-0.042,-0.128,-0.003,-3.83,2.4,0.0,40.9,40.4
0.0,0.872,-0.02,0.414,0.0,0.194,-0.16,-2.82,0.096,-11.946666666666667,1.7,-3.83,0.0,-0.026,0.0,40.4,0.0,1.76,3.9,0.0,0.0,-1.43,0.0,0.0,35.2,35.2,-0.192,-0.166,0.265,1.88,0.0,0.0,-0.17,0.72,0.015,0.7266666666666667,-0.26,0.0,0.15,0.297,-0.166,0.0,0.0,0.024,0.261,0.576,58.4,0.0,-0.126,-0.117,2.9,1.25,-0.042,-0.128,-0.003,-3.83,2.5199999999999996,0.0,40.9,40.4
0.0,0.648,0.64,-0.006,0.0,0.236,-0.208,-2.94,0.078,0.906,-0.648,-3.08,0.0,0.077,0.0,39.5,0.0,0.976,2.84,0.0,0.0,-1.35,0.0,0.0,37.5,37.5,0.136,-0.023,0.258,1.52,0.0,0.0,-0.11,1.24,0.015,7.23,-0.29,0.0,0.174,0.362,-0.231,0.0,0.0,0.021,0.182,0.864,49.2,0.0,-0.218,-0.096,2.79,1.63,-0.039,0.264,-0.003,-3.08,2.6,0.0,39.6,39.5
0.0,0.648,0.64,-0.006,0.0,0.236,-0.208,-2.94,0.078,0.906,-0.648,-3.08,0.0,0.077,0.0,39.5,0.0,0.976,2.84,0.0,0.0,-1.35,0.0,0.0,37.5,37.5,0.136,-0.023,0.258,1.52,0.0,0.0,-0.11,1.24,0.015,7.23,-0.29,0.0,0.174,0.362,-0.231,0.0,0.0,0.021,0.182,0.864,49.2,0.0,-0.218,-0.096,2.79,1.63,-0.039,0.264,-0.003,-3.08,2.6,0.0,39.6,39.5
0.0,0.648,0.64,-0.006,0.0,0.236,-0.208,-2.94,0.078,0.906,-0.648,-3.08,0.0,0.077,0.0,39.5,0.0,0.976,2.84,0.0,0.0,-1.35,0.0,0.0,37.5,37.5,0.136,-0.023,0.258,1.52,0.0,0.0,-0.11,1.24,0.015,7.23,-0.29,0.0,0.174,0.362,-0.231,0.0,0.0,0.021,0.182,0.864,49.2,0.0,-0.218,-0.096,2.79,1.63,-0.039,0.264,-0.003,-3.08,2.6,0.0,39.6,39.5
0.0,0.648,0.64,-0.006,0.0,0.236,-0.208,-2.94,0.078,0.906,-0.648,-3.08,0.0,0.077,0.0,39.5,0.0,0.976,2.84,0.0,0.0,-1.35,0.0,0.0,37.5,37.5,0.136,-0.023,0.258,1.52,0.0,0.0,-0.11,1.24,0.015,7.23,-0.29,0.0,0.174,0.362,-0.231,0.0,0.0,0.021,0.182,0.864,49.2,0.0,-0.218,-0.096,2.79,1.63,-0.039,0.264,-0.003,-3.08,2.6,0.0,39.6,39.5
0.0,5.77,0.94,-0.198,0.0,0.191,-0.376,-2.95,0.087,1.36,25.1,-4.28,0.0,0.126,0.0,1.4,0.0,2.5,26.4,0.0,0.0,0.541,0.0,0.0,129.0,129.0,-0.488,-0.061,0.248,0.336,0.0,0.0,-0.124,3.34,0.015,0.0,-0.452,0.0,0.204,0.354,-0.31,0.0,69.3,0.024,0.08,80.7,50.7,0.0,-0.222,-0.091,2.87,0.696,-0.033,-0.016,0.018,-4.28,-0.7,0.0,82.1,1.4
0.0,5.77,0.94,-0.198,0.0,0.191,-0.376,-2.95,0.087,1.36,25.1,-4.28,0.0,0.126,0.0,1.4,0.0,2.5,26.4,0.0,0.0,0.541,0.0,0.0,129.0,129.0,-0.488,-0.061,0.248,0.336,0.0,0.0,-0.124,3.34,0.015,0.0,-0.452,0.0,0.204,0.354,-0.31,0.0,69.3,0.024,0.08,80.7,50.7,0.0,-0.222,-0.091,2.87,0.696,-0.033,-0.016,0.018,-4.28,-0.7,0.0,82.1,1.4
0.0,5.77,0.94,-0.198,0.0,0.191,-0.376,-2.95,0.087,1.36,25.1,-4.28,0.0,0.126,0.0,1.4,0.0,2.5,26.4,0.0,0.0,0.541,0.0,0.0,129.0,129.0,-0.488,-0.061,0.248,0.336,0.0,0.0,-0.124,3.34,0.015,0.0,-0.452,0.0,0.204,0.354,-0.31,0.0,69.3,0.024,0.08,80.7,50.7,0.0,-0.222,-0.091,2.87,0.696,-0.033,-0.016,0.018,-4.28,-0.7,0.0,82.1,1.4
0.0,5.77,0.94,-0.198,0.0,0.191,-0.376,-2.95,0.087,1.36,25.1,-4.28,0.0,0.126,0.0,1.4,0.0,2.5,26.4,0.0,0.0,0.541,0.0,0.0,129.0,129.0,-0.488,-0.061,0.248,0.336,0.0,0.0,-0.124,3.34,0.015,0.0,-0.452,0.0,0.204,0.354,-0.31,0.0,69.3,0.024,0.08,80.7,50.7,0.0,-0.222,-0.091,2.87,0.696,-0.033,-0.016,0.018,-4.28,-0.7,0.0,82.1,1.4
0.0,89.6,0.5,42.7,0.0,0.233,0.608,-2.82,0.081,0.93,6.93,-4.65,0.0,0.054,0.0,27.3,0.0,7.71,76.7,0.0,0.0,-1.39,0.0,0.0,129.0,129.0,-0.84,-0.061,-0.02,0.202,0.0,0.0,-0.293,-9.41,0.015,12.96,-0.282,0.0,-0.042,0.186,8.8,0.0,63.5,0.024,0.136,79.5,60.0,0.0,-0.14,-0.179,2.73,1.58,-0.036,-0.128,7.359999999999999,-4.65,5.5,0.0,84.4,27.3
0.0,64.0,0.5,42.7,0.0,0.233,0.608,-2.82,0.081,0.93,6.93,-4.65,0.0,0.054,0.0,27.3,0.0,7.71,76.7,0.0,0.0,-1.39,0.0,0.0,129.0,129.0,-0.84,-0.061,-0.02,0.202,0.0,0.0,-0.293,-9.41,0.015,12.96,-0.282,0.0,-0.042,0.186,8.8,0.0,63.5,0.024,0.136,79.5,60.0,0.0,-0.14,-0.179,2.73,1.58,-0.036,-0.128,7.359999999999999,-4.65,5.5,0.0,84.4,27.3
0.0,17.2,0.5,42.7,0.0,0.233,0.608,-2.82,0.081,0.93,6.93,-4.65,0.0,0.054,0.0,27.3,0.0,7.71,76.7,0.0,0.0,-1.39,0.0,0.0,129.0,129.0,-0.84,-0.061,-0.02,0.202,0.0,0.0,-0.293,-9.41,0.015,12.96,-0.282,0.0,-0.042,0.186,8.8,0.0,63.5,0.024,0.136,79.5,60.0,0.0,-0.14,-0.179,2.73,1.58,-0.036,-0.128,7.359999999999999,-4.65,5.5,0.0,84.4,27.3
0.0,17.333333333333332,0.5,42.7,0.0,0.233,0.608,-2.82,0.081,0.93,6.93,-4.65,0.0,0.054,0.0,27.3,0.0,7.71,76.7,0.0,0.0,-1.39,0.0,0.0,129.0,129.0,-0.84,-0.061,-0.02,0.202,0.0,0.0,-0.293,-9.41,0.015,12.96,-0.282,0.0,-0.042,0.186,8.8,0.0,63.5,0.024,0.136,79.5,60.0,0.0,-0.14,-0.179,2.73,1.58,-0.036,-0.128,7.359999999999999,-4.65,5.5,0.0,84.4,27.3
0.0,5.84,0.364,33.8,0.0,0.191,14.7,-3.61,0.084,0.699,11.6,-4.35,0.0,-0.046,0.0,14.1,0.0,14.6,78.0,0.0,0.0,-1.38,0.0,0.0,127.0,127.0,5.91,-0.173,-0.068,0.741,0.0,0.0,-0.171,-10.4,0.015,0.0,-0.274,0.0,0.09,0.183,14.2,0.0,67.7,0.024,0.136,76.0,375.0,0.106,-0.108,-0.159,2.73,8.09,-0.036,0.312,0.096,-4.35,448.0,0.0,42.9,14.1
0.0,5.84,0.364,33.8,0.0,0.191,14.7,-3.61,0.084,0.699,11.6,-4.35,0.0,-0.046,0.0,14.1,0.0,14.6,78.0,0.0,0.0,-1.38,0.0,0.0,127.0,127.0,5.91,-0.173,-0.068,0.741,0.0,0.0,-0.171,-10.4,0.015,0.0,-0.274,0.0,0.09,0.183,14.2,0.0,67.7,0.024,0.136,76.0,375.0,0.106,-0.108,-0.159,2.73,8.09,-0.036,0.312,0.096,-4.35,448.0,0.0,42.9,14.1
0.0,5.84,0.364,33.8,0.0,0.191,14.7,-3.61,0.084,0.699,11.6,-4.35,0.0,-0.046,0.0,14.1,0.0,14.6,78.0,0.0,0.0,-1.38,0.0,0.0,127.0,127.0,5.91,-0.173,-0.068,0.741,0.0,0.0,-0.171,-10.4,0.015,0.0,-0.274,0.0,0.09,0.183,14.2,0.0,67.7,0.024,0.136,76.0,375.0,0.0192,-0.108,-0.159,2.73,8.09,-0.036,0.312,0.096,-4.35,448.0,0.0,42.9,14.1
0.0,5.84,0.364,33.8,0.0,0.191,14.7,-3.61,0.084,0.699,11.6,-4.35,0.0,-0.046,0.0,14.1,0.0,14.6,78.0,0.0,0.0,-1.38,0.0,0.0,127.0,127.0,5.91,-0.173,-0.068,0.741,0.0,0.0,-0.171,-10.4,0.015,0.0,-0.274,0.0,0.09,0.183,14.2,0.0,67.7,0.024,0.136,76.0,375.0,0.0192,-0.108,-0.159,2.73,8.09,-0.036,0.312,0.096,-4.35,448.0,0.0,42.9,14.1
0.0,7.53,1.3,53.3,0.0,0.194,18.0,-4.28,0.081,1.14,0.736,-3.0,0.0,0.112,0.0,13.8,0.0,18.9,74.3,0.0,0.0,0.428,0.0,0.0,116.0,116.0,5.91,-0.066,-0.065,1.83,0.0,0.0,-0.209,-6.64,0.015,0.0,-0.272,0.0,0.546,0.189,4.83,0.0,62.8,0.024,7.3,72.9,369.0,-0.001,-0.108,-0.148,2.64,1.52,-0.048,-0.04,0.096,-3.0,433.0,0.0,56.1,13.8
0.0,7.53,1.3,53.3,0.0,0.194,18.0,-4.28,0.081,1.14,0.736,-3.0,0.0,0.112,0.0,13.8,0.0,18.9,74.3,0.0,0.0,0.428,0.0,0.0,116.0,116.0,5.91,-0.066,-0.065,1.83,0.0,0.0,-0.209,-6.64,0.015,0.0,-0.272,0.0,0.546,0.189,4.83,0.0,62.8,0.024,7.3,72.9,369.0,-0.001,-0.108,-0.148,2.64,1.52,-0.048,-0.04,0.096,-3.0,433.0,0.0,56.1,13.8
0.0,7.53,1.3,53.3,0.0,0.194,18.0,-4.28,0.081,1.14,0.736,-3.0,0.0,0.112,0.0,13.8,0.0,18.9,74.3,0.0,0.0,0.428,0.0,0.0,116.0,116.0,5.91,-0.066,-0.065,1.83,0.0,0.0,-0.209,-6.64,0.015,0.0,-0.272,0.0,0.546,0.189,4.83,0.0,62.8,0.024,7.3,72.9,369.0,-0.001,-0.108,-0.148,2.64,1.52,-0.048,-0.04,0.096,-3.0,433.0,0.0,56.1,13.8
0.0,7.53,1.3,53.3,0.0,0.194,18.0,-4.28,0.081,1.14,0.736,-3.0,0.0,0.112,0.0,13.8,0.0,18.9,74.3,0.0,0.0,0.428,0.0,0.0,116.0,116.0,5.91,-0.066,-0.065,1.83,0.0,0.0,-0.209,-6.64,0.015,0.0,-0.272,0.0,0.546,0.189,4.83,0.0,62.8,0.024,7.3,72.9,369.0,-0.001,-0.108,-0.148,2.64,1.52,-0.048,-0.04,0.096,-3.0,433.0,0.0,56.1,13.8
0.0,6.42,1.18,46.1,0.0,0.233,11.4,-3.36,0.087,3.69,16.3,-3.67,0.0,0.134,0.0,13.7,0.0,18.4,73.0,0.0,0.0,-1.39,0.0,0.0,114.0,114.0,-0.824,-0.131,-0.066,0.148,0.0,0.0,-0.174,8.46,0.015,0.0,-0.282,0.0,0.3,0.252,1.5333333333333332,0.0,60.3,0.024,7.08,72.3,391.0,-0.001,-0.106,-0.132,2.72,1.74,-0.045,0.024,0.102,-3.67,439.0,0.0,44.7,13.7
